1 / 4950: [ 0, 1, 0, 0, 0 ], [ 0, 1, 0, 0 ]
1131 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 659, 49, 26 ]
1132 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 659, 49, 26 ]
1133 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 660, 49, 26 ]
1134 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 661, 49, 26 ]
1135 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 662, 49, 26 ]
1136 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 662, 49, 26 ]
1137 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 663, 49, 26 ]
1138 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 663, 49, 26 ]
1139 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 664, 49, 26 ]
1140 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 665, 49, 26 ]
1141 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 666, 49, 26 ]
1142 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 667, 49, 26 ]
1143 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 668, 49, 26 ]
1144 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 669, 49, 26 ]
1145 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 669, 49, 26 ]
1146 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 669, 49, 26 ]
1147 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 670, 49, 26 ]
1148 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 670, 49, 26 ]
1149 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 670, 49, 26 ]
1150 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 671, 49, 26 ]
1151 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 671, 49, 26 ]
1152 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 671, 50, 26 ]
1153 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 671, 50, 27 ]
1154 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 672, 50, 27 ]
1155 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 672, 50, 27 ]
1156 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 672, 50, 27 ]
1157 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 673, 50, 27 ]
1158 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 674, 50, 27 ]
1159 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 674, 50, 27 ]
1160 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 674, 50, 27 ]
1161 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 675, 50, 27 ]
1162 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 676, 50, 27 ]
1163 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 677, 50, 27 ]
1164 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 678, 50, 27 ]
1165 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 679, 50, 27 ]
1166 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 679, 50, 27 ]
1167 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 680, 50, 27 ]
1168 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 680, 50, 27 ]
1169 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 681, 50, 27 ]
1170 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 682, 50, 27 ]
1171 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 683, 50, 27 ]
1172 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 684, 50, 27 ]
1173 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 685, 50, 27 ]
1174 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 685, 50, 27 ]
1175 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 686, 50, 27 ]
1176 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 687, 50, 27 ]
1177 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 688, 50, 27 ]
1178 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 689, 50, 27 ]
1179 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 689, 50, 27 ]
1180 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 690, 50, 27 ]
1181 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 690, 50, 27 ]
1182 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 691, 50, 27 ]
1183 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 692, 50, 27 ]
1184 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 693, 50, 27 ]
1185 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 693, 50, 27 ]
1186 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 693, 50, 27 ]
1187 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 694, 50, 27 ]
1188 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 695, 50, 27 ]
1189 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 696, 50, 27 ]
1190 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 697, 50, 27 ]
1191 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 698, 50, 27 ]
1192 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 698, 51, 27 ]
1193 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 699, 51, 27 ]
1194 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 700, 51, 27 ]
1195 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 700, 51, 27 ]
1196 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 701, 51, 27 ]
1197 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 702, 51, 27 ]
1198 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 702, 51, 27 ]
1199 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 702, 51, 27 ]
1200 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 702, 51, 27 ]
1201 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 703, 51, 27 ]
1202 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 704, 51, 27 ]
1203 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 704, 51, 28 ]
1204 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 705, 51, 28 ]
1205 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 706, 51, 28 ]
1206 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 707, 51, 28 ]
1207 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 708, 51, 28 ]
1208 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 708, 51, 28 ]
1209 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 708, 51, 28 ]
1210 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 709, 51, 28 ]
1211 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 710, 51, 28 ]
1212 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 711, 51, 28 ]
1213 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 711, 51, 28 ]
1214 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 712, 51, 28 ]
1215 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 713, 51, 28 ]
1216 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 713, 51, 28 ]
1217 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 714, 51, 28 ]
1218 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 715, 51, 28 ]
1219 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 715, 52, 28 ]
1220 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 715, 52, 28 ]
1221 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 716, 52, 28 ]
1222 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 717, 52, 28 ]
1223 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 718, 52, 28 ]
1224 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 719, 52, 28 ]
1225 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 719, 52, 28 ]
1226 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 720, 52, 28 ]
1227 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 721, 52, 28 ]
1228 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 722, 52, 28 ]
1229 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 723, 52, 28 ]
1230 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 724, 52, 28 ]
1231 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 725, 52, 28 ]
1232 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 726, 52, 28 ]
1233 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 727, 52, 28 ]
1234 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 728, 52, 28 ]
1235 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 728, 52, 28 ]
1236 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 729, 52, 28 ]
1237 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 730, 52, 28 ]
1238 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 731, 52, 28 ]
1239 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 732, 52, 28 ]
1240 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 733, 52, 28 ]
1241 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 733, 52, 28 ]
1242 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 734, 52, 28 ]
1243 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 735, 52, 28 ]
1244 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 735, 52, 28 ]
1245 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 735, 52, 28 ]
1246 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 736, 52, 28 ]
1247 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 737, 52, 28 ]
1248 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 738, 52, 28 ]
1249 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 738, 52, 28 ]
1250 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 739, 52, 28 ]
1251 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 740, 52, 28 ]
1252 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 740, 52, 29 ]
1253 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 741, 52, 29 ]
1254 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 741, 52, 29 ]
1255 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 741, 52, 29 ]
1256 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 742, 52, 29 ]
1257 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 742, 52, 29 ]
1258 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 743, 52, 29 ]
1259 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 744, 52, 29 ]
1260 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 745, 52, 29 ]
1261 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 746, 52, 29 ]
1262 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 747, 52, 29 ]
1263 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 748, 52, 29 ]
1264 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 749, 52, 29 ]
1265 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 749, 52, 29 ]
1266 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 750, 52, 29 ]
1267 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 750, 52, 29 ]
1268 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 750, 52, 29 ]
1269 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 751, 52, 29 ]
1270 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 752, 52, 29 ]
1271 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 753, 52, 29 ]
1272 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 754, 52, 29 ]
1273 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 754, 52, 29 ]
1274 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 755, 52, 29 ]
1275 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 756, 52, 29 ]
1276 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 757, 52, 29 ]
1277 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 758, 52, 29 ]
1278 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 759, 52, 29 ]
1279 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 760, 52, 29 ]
1280 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 760, 52, 30 ]
1281 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 760, 53, 30 ]
1282 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 761, 53, 30 ]
1283 / 4950: [ 0, 0, 0, 0, 1 ], [ 1, 761, 53, 31 ]
1284 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 762, 53, 31 ]
1285 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 762, 53, 31 ]
1286 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 762, 53, 32 ]
1287 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 762, 53, 33 ]
1288 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 763, 53, 33 ]
1289 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 764, 53, 33 ]
1290 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 765, 53, 33 ]
1291 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 765, 54, 33 ]
1292 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 766, 54, 33 ]
1293 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 767, 54, 33 ]
1294 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 767, 54, 34 ]
1295 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 767, 54, 35 ]
1296 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 768, 54, 35 ]
1297 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 768, 55, 35 ]
1298 / 4950: [ 0, 0, 0, 0, 1 ], [ 1, 768, 55, 36 ]
1299 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 768, 55, 36 ]
1300 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 769, 55, 36 ]
1301 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 770, 55, 36 ]
1302 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 770, 55, 36 ]
1303 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 770, 55, 36 ]
1304 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 770, 55, 37 ]
1305 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 770, 56, 37 ]
1306 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 771, 56, 37 ]
1307 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 771, 56, 37 ]
1308 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 771, 57, 37 ]
1309 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 772, 57, 37 ]
1310 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 772, 57, 38 ]
1311 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 773, 57, 38 ]
1312 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 773, 57, 39 ]
1313 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 774, 57, 39 ]
1314 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 775, 57, 39 ]
1315 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 775, 57, 39 ]
1316 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 776, 57, 39 ]
1317 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 776, 57, 40 ]
1318 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 776, 57, 41 ]
1319 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 776, 58, 41 ]
1320 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 777, 58, 41 ]
1321 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 778, 58, 41 ]
1322 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 779, 58, 41 ]
1323 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 780, 58, 41 ]
1324 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 780, 58, 42 ]
1325 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 781, 58, 42 ]
1326 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 782, 58, 42 ]
1327 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 783, 58, 42 ]
1328 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 784, 58, 42 ]
1329 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 785, 58, 42 ]
1330 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 785, 59, 42 ]
1331 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 786, 59, 42 ]
1332 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 787, 59, 42 ]
1333 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 788, 59, 42 ]
1334 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 788, 60, 42 ]
1335 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 789, 60, 42 ]
1336 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 789, 60, 42 ]
1337 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 790, 60, 42 ]
1338 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 791, 60, 42 ]
1339 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 792, 60, 42 ]
1340 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 793, 60, 42 ]
1341 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 794, 60, 42 ]
1342 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 795, 60, 42 ]
1343 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 795, 60, 43 ]
1344 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 795, 60, 44 ]
1345 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 796, 60, 44 ]
1346 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 797, 60, 44 ]
1347 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 797, 61, 44 ]
1348 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 798, 61, 44 ]
1349 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 798, 62, 44 ]
1350 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 798, 62, 44 ]
1351 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 799, 62, 44 ]
1352 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 800, 62, 44 ]
1353 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 800, 62, 44 ]
1354 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 800, 62, 44 ]
1355 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 801, 62, 44 ]
1356 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 802, 62, 44 ]
1357 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 802, 62, 45 ]
1358 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 802, 62, 45 ]
1359 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 803, 62, 45 ]
1360 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 804, 62, 45 ]
1361 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 805, 62, 45 ]
1362 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 806, 62, 45 ]
1363 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 807, 62, 45 ]
1364 / 4950: [ 0, 0, 1, 0, 0 ], [ 1, 807, 63, 45 ]
1365 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 808, 63, 45 ]
1366 / 4950: [ 0, 0, 0, 0, 0 ], [ 1, 808, 63, 45 ]
1367 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 809, 63, 45 ]
1368 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 810, 63, 45 ]
1369 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 811, 63, 45 ]
1370 / 4950: [ 0, 0, 0, 0, 1 ], [ 1, 811, 63, 46 ]
1371 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 812, 63, 46 ]
1372 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 812, 63, 47 ]
1373 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 813, 63, 47 ]
1374 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 813, 63, 48 ]
1375 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 814, 63, 48 ]
1376 / 4950: [ 0, 0, 0, 1, 0 ], [ 1, 814, 63, 49 ]
1377 / 4950: [ 0, 1, 0, 0, 0 ], [ 1, 815, 63, 49 ]
1378 / 4950: [ 1, 0, 0, 0, 0 ], [ 2, 815, 63, 49 ]
1379 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 816, 63, 49 ]
1380 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 817, 63, 49 ]
1381 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 818, 63, 49 ]
1382 / 4950: [ 0, 0, 1, 0, 0 ], [ 2, 818, 64, 49 ]
1383 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 819, 64, 49 ]
1384 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 820, 64, 49 ]
1385 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 821, 64, 49 ]
1386 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 821, 64, 49 ]
1387 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 822, 64, 49 ]
1388 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 822, 64, 49 ]
1389 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 823, 64, 49 ]
1390 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 824, 64, 49 ]
1391 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 825, 64, 49 ]
1392 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 826, 64, 49 ]
1393 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 827, 64, 49 ]
1394 / 4950: [ 0, 0, 1, 0, 0 ], [ 2, 827, 65, 49 ]
1395 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 827, 65, 49 ]
1396 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 827, 65, 49 ]
1397 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 827, 65, 49 ]
1398 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 827, 65, 49 ]
1399 / 4950: [ 0, 0, 1, 0, 0 ], [ 2, 827, 66, 49 ]
1400 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 828, 66, 49 ]
1401 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 829, 66, 49 ]
1402 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 829, 66, 49 ]
1403 / 4950: [ 0, 0, 0, 1, 0 ], [ 2, 829, 66, 50 ]
1404 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 829, 66, 50 ]
1405 / 4950: [ 0, 0, 0, 1, 0 ], [ 2, 829, 66, 51 ]
1406 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 830, 66, 51 ]
1407 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 831, 66, 51 ]
1408 / 4950: [ 0, 0, 1, 0, 0 ], [ 2, 831, 67, 51 ]
1409 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 831, 67, 51 ]
1410 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 831, 67, 51 ]
1411 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 832, 67, 51 ]
1412 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 833, 67, 51 ]
1413 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 834, 67, 51 ]
1414 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 835, 67, 51 ]
1415 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 836, 67, 51 ]
1416 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 837, 67, 51 ]
1417 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 838, 67, 51 ]
1418 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 838, 67, 51 ]
1419 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 838, 67, 51 ]
1420 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 838, 67, 51 ]
1421 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 838, 67, 51 ]
1422 / 4950: [ 0, 0, 1, 0, 0 ], [ 2, 838, 68, 51 ]
1423 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 839, 68, 51 ]
1424 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 839, 68, 51 ]
1425 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 840, 68, 51 ]
1426 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 841, 68, 51 ]
1427 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 842, 68, 51 ]
1428 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 843, 68, 51 ]
1429 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 844, 68, 51 ]
1430 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 845, 68, 51 ]
1431 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 846, 68, 51 ]
1432 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 847, 68, 51 ]
1433 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 847, 68, 51 ]
1434 / 4950: [ 0, 1, 0, 0, 0 ], [ 2, 848, 68, 51 ]
1435 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 68, 51 ]
1436 / 4950: [ 0, 0, 1, 0, 0 ], [ 2, 848, 69, 51 ]
1437 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 51 ]
1438 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 51 ]
1439 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 51 ]
1440 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 51 ]
1441 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 51 ]
1442 / 4950: [ 0, 0, 0, 1, 0 ], [ 2, 848, 69, 52 ]
1443 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 52 ]
1444 / 4950: [ 0, 0, 0, 1, 0 ], [ 2, 848, 69, 53 ]
1445 / 4950: [ 0, 0, 0, 1, 0 ], [ 2, 848, 69, 54 ]
1446 / 4950: [ 0, 0, 0, 1, 0 ], [ 2, 848, 69, 55 ]
1447 / 4950: [ 0, 0, 0, 0, 0 ], [ 2, 848, 69, 55 ]
